firm_name,publication_number,title,filing_date,filing_year,inventor
TUSAS,TR201922022U4,Bir reçine transfer kalıbı.,2019-12-27,2019,Anonim
TUSAS,TR2024007362A1,Bir kanat yapısı.,2024-06-07,2024,Anonim
TUSAS,TR2022005057A2,Bir fırlatma mekanizması.,2022-03-31,2022,Anonim
TUSAS,TR2022004992A2,Bir telsiz susturma kontrol sistemi.,2022-03-31,2022,Anonim
TUSAS,TR2024008027A2,Bir hareketlendirme sistemi.,2024-06-25,2024,Anonim
TUSAS,TR2024008158A2,Bir kontrol devresi.,2024-06-27,2024,Anonim
TUSAS,TR2022005009U4,Düşük radar görünürlüğe sahip bir hava aracı.,2022-03-31,2022,Anonim
TUSAS,TR2024008197A1,Bir teker ayar sistemi.,2024-06-27,2024,Anonim
TUSAS,TR2022002599U5,Elektromanyetik etkiler altında hibrit nanomalzeme üretim sistemi.,2022-02-24,2022,Anonim
TUSAS,TR2024008229A1,Bir arıza tespit düzeneği.,2024-06-27,2024,Anonim
TUSAS,TR2024008245A1,Bir kanat hareketlendirme mekanizması.,2024-06-27,2024,Anonim
TUSAS,TR2024008232A1,Bir bağlantı düzeneği.,2024-06-27,2024,Anonim
TUSAS,TR2024008213A1,Bir elektrik kutusu erişim sistemi.,2024-06-27,2024,Anonim
TUSAS,TR2021021593A2,Bir ağırlık merkezi ayarlama sistemi.,2021-12-29,2021,Anonim
TUSAS,TR201920971U5,Elektrik ateşlemeli silah sistemleri için bir test mühimmatı.,2019-12-20,2019,Anonim
TUSAS,TR2022015038A2,Bir hava aracı.,2022-09-30,2022,Anonim
TUSAS,TR201920820A2,Bir kompozit parça üretim sistemi.,2019-12-19,2019,Anonim
TUSAS,TR201919313U5,Isıl işlem tertibatlı bir eklemeli imalat sistemi.,2019-12-05,2019,Anonim
TUSAS,TR201918936U5,Hava araçları için bir kavite.,2019-12-02,2019,Anonim
TUSAS,TR2021021055U5,Yüksek elektriksel iletkenliğe sahip nanoparçacık katkılı kompozit üretim …,2021-12-27,2021,Anonim
TUSAS,TR201913207A2,Bir yük taşıma sistemi.,2019-09-02,2019,Anonim
TUSAS,TR2021021510U4,Hava araçlarındaki farklı modüllerin test edilmesi için bir test tertibatı.,2021-12-29,2021,Anonim
TUSAS,TR2021005988A2,Bir hava aracı.,2021-04-02,2021,Anonim
TUSAS,TR201913132A2,Bir eklemeli imalat cihazı.,2019-08-29,2019,Anonim
TUSAS,TR2024011002A1,Bir simülasyon sistemi.,2024-08-20,2024,Anonim
TUSAS,TR2021018812A2,Bir ayarlanabilir kontrol mekanizması.,2021-11-30,2021,Anonim
TUSAS,TR201913068A2,Bir hareketlendirici sistem.,2019-08-28,2019,Anonim
TUSAS,TR201913066A2,Bir makine test düzeneği.,2019-08-28,2019,Anonim
TUSAS,TR201913047A2,Bir elyaf serme ve/veya yerleştirme cihazı.,2019-08-28,2019,Anonim
TUSAS,TR2021018330A1,Bir iletim sistemi.,2021-11-23,2021,Anonim
TUSAS,TR2021018065A1,Bir kuvvet ölçüm sistemi.,2021-11-19,2021,Anonim
TUSAS,TR2021017831A2,Bir yönlendirme sistemi.,2021-11-16,2021,Anonim
TUSAS,TR2021016790A1,Bir sabitleme aparatı.,2021-10-27,2021,Anonim
TUSAS,TR2021016229A2,Bir toz üretim sistemi.,2021-10-19,2021,Anonim
TUSAS,TR2021015329A2,Bir toz kaplama sistemi.,2021-09-30,2021,Anonim
TUSAS,TR201910539A2,Bi̇r pale sabi̇tleme parçasi,2019-07-16,2019,Anonim
TUSAS,TR201908960A2,Kanat hareket mekani̇zmasi,2019-06-17,2019,Anonim
TUSAS,TR202022216A2,Bir Tamir Sistemi.,2020-12-29,2020,Anonim
TUSAS,TR202022444A1,Bir sönümleyici,2020-12-30,2020,Anonim
TUSAS,TR2022015033A1,Bir zırh sistemi.,2022-09-30,2022,Anonim
TUSAS,TR202022367A2,Bir Kaynak Sistemi.,2020-12-30,2020,Anonim
TUSAS,TR202022407A1,Bir kavite.,2020-12-30,2020,Anonim
TUSAS,TR202022605A1,Bir Egzoz Sistemi.,2020-12-31,2020,Anonim
TUSAS,TR202101138A2,Bi̇r seri̇ paralel hi̇bri̇t motor si̇stemi̇,2021-01-26,2021,A
TUSAS,TR2021002208A2,Bir üretim sistemi.,2021-02-17,2021,Anonim
TUSAS,TR202021780A1,Bir soğurucu yapı,2020-12-25,2020,Anonim
TUSAS,TR202022425A2,Bir Taarruz Helikopteri.,2020-12-30,2020,Anonim
TUSAS,TR2021005305A2,Bir üretim sistemi.,2021-03-24,2021,Anonim
TUSAS,TR2021005596U4,Genişleyebilir sıkıştırma mekanizmalı bir pim tertibatı.,2021-03-29,2021,Anonim
TUSAS,TR2021003400A1,Bir topoloji optimizasyon sistemi.,2021-02-26,2021,Anonim
TUSAS,TR2021005936A1,Bir filo yönetim sistemi,2021-04-02,2021,Anonim
TUSAS,TR2021010344U4,Hava araçları için bir bağlantı sistemi.,2021-06-24,2021,Anonim
TUSAS,TR2021010420A1,Bir hata önleme sistemi.,2021-06-25,2021,Anonim
TUSAS,TR201710471A2,Bir Hava Aracı Drenaj Test Aparatı,2017-07-17,2017,Anonim
TUSAS,TR2024008788A1,Bir açı ayar mekanizması.,2024-07-08,2024,Anonim
TUSAS,TR2024007098A1,Bir kontrol yönetimi sistemi.,2024-06-04,2024,Anonim
TUSAS,TR2021010696A2,Bir termal kontrol sistemi.,2021-06-30,2021,Anonim
TUSAS,TR2021010692A2,Bir egzoz montaj düzeneği.,2021-06-30,2021,Anonim
TUSAS,TR2021011112U4,Hava araçları için bir kompozit yapısal parça.,2021-07-07,2021,Anonim
TUSAS,TR2021010517A2,Bir hava aracı.,2021-06-28,2021,Anonim
TUSAS,TR2021010702A2,Bir destek sistemi.,2021-06-30,2021,Anonim
TUSAS,TR2021012137A2,Bir kompozit üretim sistemi.,2021-07-30,2021,Anonim
TUSAS,TR202112286A2,Jet kilavuzlu lazer i̇şleme ci̇hazlari i̇çi̇n gerçek zamanli bi̇r raman boyu …,2021-08-03,2021,A
TUSAS,TR2021014393A2,Jet kilavuzlu lazer i̇şleme ci̇hazlari i̇çi̇n gerçek,2021-09-14,2021,A
TUSAS,TR2021014430A1,Bir aviyonik bilgisayar mimarisi.,2021-09-15,2021,Anonim
TUSAS,TR2021015023U4,Bir ayarlanabilir kelepçe.,2021-09-27,2021,Anonim
TUSAS,TR201922399A1,Bir işleme takımı ömür tespit sistemi.,2019-12-30,2019,Anonim
TUSAS,TR2021015189U4,Bir iniş takımı koruyucusu.,2021-09-29,2021,Anonim
TUSAS,TR2025002694U5,Bir tetikleme mekanizması.,2025-03-05,2025,Anonim
TUSAS,TR2024021427U5,Bir nozül içeren bir eklemeli imalat tezgahı.,2024-12-30,2024,Anonim
TUSAS,TR201710483A2,Bir test sistemi.,2017-07-17,2017,Anonim
TUSAS,TR2021015227A2,Bir v-kuyruk hareket mekanizması.,2021-09-29,2021,Anonim
TUSAS,TR2021005071U4,Hava araçları için bir ekran veya tablet bağlantı aparatı,2021-03-19,2021,Anonim
TUSAS,TR202011405A1,Bir levha şekillendirme sistemi.,2020-07-17,2020,Anonim
TUSAS,TR201922452A2,Bir ön şekil verme cihazı.,2019-12-30,2019,Anonim
TUSAS,TR202019027A2,Bi̇r türbi̇n kilif sabi̇tleme si̇stemi̇,2020-11-25,2020,A
TUSAS,TR202018643U5,Bir yangın battaniyesi üretim sistemi.,2020-11-20,2020,Anonim
TUSAS,TR2023000433A1,Bir kapı kilit mekanizması.,2023-01-13,2023,Anonim
TUSAS,TR201710452U5,İrtifa göstergeleri için bir kontrol ve kalibrasyon sistemi.,2017-07-17,2017,Anonim
TUSAS,TR201913070A2,Bir hava aracı.,2019-08-28,2019,Anonim
TUSAS,TR201709920A2,Dönüş kanali montaj bağlantisi,2017-07-05,2017,Anonim
TUSAS,TR201709723U5,Parça konumlandırılmasında kullanılan bir ara parça.,2017-07-03,2017,Anonim
TUSAS,TR201913072A2,Bir rüzgârlık.,2019-08-28,2019,Anonim
TUSAS,TR201517330A2,Bir yağ akışı yönlendirme sistemi.,2016-12-29,2016,Anonim
TUSAS,TR201913058A2,Bir pedal ayar sistemi.,2019-08-28,2019,Anonim
TUSAS,TR201617505A2,Bir gölge analiz yöntemi.,2016-11-30,2016,Anonim
TUSAS,TR202014969A2,Bi̇r rulman çekti̇rme si̇stemi̇ ve yöntemi̇,2020-09-21,2020,A
TUSAS,TR202022063A1,Bir uydu sistemi.,2020-12-28,2020,Anonim
TUSAS,TR202013708A1,Isıl şekillendirme sistemi.,2020-08-31,2020,Anonim
TUSAS,TR202011909A2,Somun kilitleme mekanizması,2020-07-27,2020,A
TUSAS,TR202011897A1,Bi̇r şaft bağlanti parçasi,2020-07-27,2020,A
TUSAS,TR202011723A1,Bir eyleyici mekanizması.,2020-07-23,2020,Anonim
TUSAS,TR202011900A1,Sizdirmaz somun ki̇li̇tleme mekani̇zmasi,2020-07-27,2020,A
TUSAS,TR202011722A1,Bir gergi düzeneği.,2020-07-23,2020,Anonim
TUSAS,TR202011718A1,Bir kontrol yüzeyi sistemi.,2020-07-23,2020,Anonim
TUSAS,TR2023003466A1,Bir sedye düzeneği.,2023-03-30,2023,Anonim
TUSAS,TR202010906A1,Bir test kontrol sistemi.,2020-07-09,2020,Anonim
TUSAS,TR202011720A1,Bir hareket ettirme mekanizması.,2020-07-23,2020,Anonim
TUSAS,TR202010266U5,Bir test sistemi.,2020-06-30,2020,Anonim
TUSAS,TR202010259A1,Bir hava veri bilgisayarı.,2020-06-30,2020,Anonim
TUSAS,TR202010092U4,Bir iş mili test sistemi.,2020-06-26,2020,Anonim
TUSAS,TR202019524U4,Bir radar soğurucu malzeme.,2020-12-02,2020,Anonim
TUSAS,TR202010095U4,Bir iş mili test sistemi.,2020-06-26,2020,Anonim
TUSAS,TR202015191A2,Kuru sürtünmeli̇ sönümleyi̇ci̇,2020-09-24,2020,A
TUSAS,TR202010823A1,Bir kompozit serim kalıbı üretim sistemi.,2020-07-08,2020,Anonim
TUSAS,TR202006756U5,Bir eklemeli imalat sistemi.,2020-04-30,2020,Anonim
TUSAS,TR202008319A1,Bir zırh sistemi.,2020-05-29,2020,Anonim
TUSAS,TR202008015A1,İş parçası şekillendirme sistemi.,2020-05-22,2020,Anonim
TUSAS,TR202006633U5,Bir taşınabilir test cihazı.,2020-04-28,2020,Anonim
TUSAS,TR202002693U5,Bir eklemeli imalat sistemi.,2020-02-21,2020,Anonim
TUSAS,TR202001396A2,Bir parça değerlendirme yöntemi.,2020-01-30,2020,Anonim
TUSAS,TR201922530A2,Bir kompozit serim sistemi.,2019-12-30,2019,Anonim
TUSAS,TR2022010876A2,Bir kalınlık ölçü sistemi.,2022-06-30,2022,Anonim
TUSAS,TR201010662A2,Tel erozyon prosesi için bir fikstür ve parça işleme metodu.,2010-12-21,2010,Sanayi̇i̇
TUSAS,TR201102636A2,Bilyalı dövme işlemi uygulanmış uzay ve havacılık parçalarında bilyalı dövme …,2011-03-21,2011,Sanayi̇i̇
TUSAS,TR201007070A2,Ki̇myasal aşindirma prosesi̇ i̇çi̇n bi̇r fi̇kstür,2010-08-25,2010,Sanayi̇i̇
TUSAS,TR201210034A2,Gaz türbinli motorlarda ısıl genleşme dengeleyici.,2012-09-03,2012,Anonim
TUSAS,TR201609032U,Bir taşıma ve tahliye sistemi.,2016-06-28,2016,Anonim
TUSAS,TR201918939U5,Hava araçları için bir kavite.,2019-12-02,2019,Anonim
TUSAS,TR201612938A2,Bir faydalı yük taşıma sistemi.,2016-09-09,2016,Anonim
TUSAS,TR201918973U5,Bir eklemeli imalat sistemi.,2019-12-02,2019,Anonim
TUSAS,TR201918948A2,Hava araçları için bir test sistemi.,2019-12-02,2019,Anonim
TUSAS,TR201918945U4,Basınç uygulamalı bir eklemeli imalat sistemi.,2019-12-02,2019,Anonim
TUSAS,TR201617225A2,Bir kalıp sistemi.,2016-11-25,2016,Anonim
TUSAS,TR201913140A1,Bir yük sabitleme sistemi.,2019-08-29,2019,Anonim
